index,Send,Rec,item,counts,Send_grid,Rec_grid
490,2911000015001300,5011000486041300,의료용품,3,29110,50110
491,4122000307034200,5011000323039300,가공식품,7,41220,50110
492,5011000078068400,4215000398071200,농산물,3,50110,42150
493,1129000014045300,5011000314006300,스킨케어,8,11290,50110
494,4572000551006100,5011000262002400,과자,8,45720,50110
495,5013000731055200,3114000027007400,농산물,4,50130,31140
496,5011000316024300,4812900031023200,수산,4,50110,48129
497,5011000078068400,2824500033084300,농산물,3,50110,28245
498,5011000595017300,4146500024035400,음반,4,50110,41465
499,5013000610049100,1141000011024200,농산물,3,50130,11410
500,5011000078068400,1147000015009300,농산물,4,50110,11470
501,4148000690015300,5011000319045400,문화컨텐츠,3,41480,50110
502,5011000595017300,1168000014065300,음반,3,50110,11680
503,4729000212067200,5011000109087100,완구/매트,3,47290,50110
504,4421000420019300,5011000582032100,농산물,4,44210,50110
505,1168000012065400,5011000319002300,상의,3,11680,50110
506,2635000035072100,5013000926089200,상의,3,26350,50130
507,5013000733053400,4146300011009300,농산물,4,50130,41463
508,5013000610049100,4213000195031400,농산물,3,50130,42130
509,5013000610049100,1135000011082100,농산물,3,50130,11350
510,4148000690015300,5011000318066400,문화컨텐츠,14,41480,50110
511,5013000622057100,2826000040060200,농산물,4,50130,28260
512,4150000241045200,5011000318022100,건강식품,4,41500,50110
513,5011000374036400,4119500006010200,수산,5,50110,41195
514,5011000213090100,1111000024047200,농산물,3,50110,11110
515,5013000571016300,4812900136092100,농산물,3,50130,48129
516,5011000168089300,1168000008059300,수산,4,50110,11680
517,5011000424078200,1162000010014100,농산물,3,50110,11620
518,5013000731055200,4119500004077100,농산물,4,50130,41195
519,5011000595017300,1129000022037200,음반,3,50110,11290
520,4146100353086100,5011000376081300,가공식품,3,41461,50110
521,5013000821028200,4111100031049300,농산물,5,50130,41111
522,5013000902080400,4139000012075300,기타식품,11,50130,41390
523,5011000213090100,3171000394050300,농산물,3,50110,31710
524,5013000858004300,1123000013061100,농산물,3,50130,11230
525,5011000373038300,3171000663050100,농산물,7,50110,31710
526,5013000610049100,4128500057046200,농산물,3,50130,41285
527,4671000342031300,5011000418067400,과자,4,46710,50110
528,5011000078068400,4128700028096300,농산물,3,50110,41287
529,5013000812074300,2823700021094300,농산물,3,50130,28237
530,5011000224031300,4119700008082300,농산물,3,50110,41197
531,5013000909005400,4121000020049400,농산물,3,50130,41210
532,5011000078068400,2823700016008300,농산물,4,50110,28237
533,5013000827004200,4113100003052100,커튼/블라인드,3,50130,41131
534,5011000213090100,2726000005019300,농산물,4,50110,27260
535,5013000315018400,2714000160085100,농산물,11,50130,27140
536,5011000078068400,4146100137026400,농산물,4,50110,41461
537,4157000114095200,5013000866067200,주방용품,14,41570,50130
538,5013000734077100,4146100263016100,농산물,4,50130,41461
539,5011000137030100,1150000039079300,농산물,5,50110,11500
540,5011000435073100,3017000005074200,농산물,3,50110,30170
541,5011000078068400,2723000093056400,농산물,3,50110,27230
542,4136000216029100,5013000033045400,주방용품,3,41360,50130
543,5011000595017300,1129000024100400,음반,4,50110,11290
544,5013000856066200,4711300777030400,농산물,6,50130,47113
545,5013000610049100,2818500026079400,농산물,3,50130,28185
546,5013000734074400,4278000878010400,과자,3,50130,42780
547,5011000137030100,4117300022021400,농산물,3,50110,41173
548,4141000031030100,5013000861039200,헤어스타일링,3,41410,50130
549,4128100099061400,5011000466076300,주방가구,4,41281,50110
550,5011000078068400,1126000010062200,농산물,3,50110,11260
551,5011000078068400,4157000208065400,농산물,3,50110,41570
552,5013000731055200,4831000254007300,농산물,5,50130,48310
553,5011000424078200,2653000004041300,농산물,3,50110,26530
554,5013000610049100,4146300017026100,농산물,3,50130,41463
555,5011000078068400,3020000033015200,농산물,4,50110,30200
556,4719000507082100,5011000215072300,음료,5,47190,50110
557,5011000108092100,3171000319049200,농산물,4,50110,31710
558,5011000224031300,4127100037084400,농산물,17,50110,41271
559,5011000078068400,4833000321080400,농산물,3,50110,48330
560,5011000595017300,4311100058088200,음반,3,50110,43111
561,1111000023068400,5011000466086300,음료,9,11110,50110
562,1117000009037100,5011000318029400,기타디지털/가전,3,11170,50110
563,5013000817046300,4371000632096400,농산물,4,50130,43710
564,5013000610049100,1123000014037100,농산물,3,50130,11230
565,5013000624091200,2647000007037200,농산물,3,50130,26470
566,5011000272063400,1150000030006100,농산물,3,50110,11500
567,5011000078068400,4119700005048300,농산물,3,50110,41197
568,1165000014095200,5011000429031300,문화컨텐츠,4,11650,50110
569,4119900005091100,5013000867035400,아우터,6,41199,50130
570,5013000640023300,1150000023054400,농산물,3,50130,11500
571,5011000420060100,3117000061038100,농산물,4,50110,31170
572,5011000450085400,4111700014047300,수산,3,50110,41117
573,4146100378010300,5011000265082200,DIY자재/용품,5,41461,50110
574,5011000315071100,2626000004076300,문화컨텐츠,8,50110,26260
575,5011000078068400,4139000098003400,농산물,3,50110,41390
576,5011000078068400,4157000244057100,농산물,4,50110,41570
577,5011001095044400,4427000449055300,농산물,9,50110,44270
578,5013000777063100,4427000417063200,농산물,5,50130,44270
579,5011000313069200,3014000009010400,축산,13,50110,30140
580,5013000778022200,2723000036090400,농산물,3,50130,27230
581,4148000699072200,5011000596012200,음반,12,41480,50110
582,1135000009051200,5011000430016300,반려동물,3,11350,50110
583,4159000429094300,5011000319013400,냉동/간편조리식품,3,41590,50110
584,5013000610049100,3114000013034400,농산물,3,50130,31140
585,1126000005095200,5013000704053300,하의,3,11260,50130
586,5013000571017300,4159000256035400,농산물,3,50130,41590
587,5011000078068400,4423000193036300,농산물,3,50110,44230
588,5013000821028200,4812100182006300,농산물,3,50130,48121
589,5011000315059100,2820000013042300,농산물,3,50110,28200
590,5011000312034400,4139000094090300,농산물,13,50110,41390
591,4822000139060100,5011000173030300,수산,4,48220,50110
592,5013000731055200,4423000195100200,농산물,3,50130,44230
593,5013000731055200,4157000272059400,농산물,4,50130,41570
594,5013000858004400,4413300190034100,농산물,3,50130,44133
595,5011000315099400,4371000372086200,음료,17,50110,43710
596,5011000137030100,4812100116062300,농산물,3,50110,48121
597,1154500001021400,5011000372068400,건강식품,3,11545,50110
598,5011000424078200,2647000005059100,농산물,3,50110,26470
599,5011000137030100,1154500011016200,농산물,4,50110,11545
600,4146100403068100,5011000314093400,상의,3,41461,50110
601,1165000018027200,5011000377038300,기저귀/물티슈,3,11650,50110
602,4148000699072200,5011000372006200,문화컨텐츠,3,41480,50110
603,5011000078068400,4139000077084300,농산물,3,50110,41390
604,5013000043028400,2820000015002100,농산물,3,50130,28200
605,5011000078068400,4511100031001300,농산물,6,50110,45111
606,5013000866088100,4311100045095400,농산물,3,50130,43111
607,4161000243015400,5013000749036100,기타식품,3,41610,50130
608,1117000009037100,5011000319033100,기타디지털/가전,5,11170,50110
609,4136000379013400,5011000215060100,헤어액세서리,3,41360,50110
610,5011000315056100,4413300076034300,농산물,8,50110,44133
611,5011000595017300,1150000021057400,음반,3,50110,11500
612,1162000010003200,5013000581095300,기타식품,5,11620,50130
613,5011000349021200,4143000048059300,수산,3,50110,41430
614,5013000905030300,2720000007052300,농산물,3,50130,27200
615,5011000315056100,4413100124039300,농산물,5,50110,44131
616,5013000777063100,3611000390035400,농산물,4,50130,36110
617,4143000005077100,5011000265066100,기타디지털/가전,4,41430,50110
618,5011000078068400,3114000018008300,농산물,3,50110,31140
619,5011000722079200,4518000410022200,농산물,6,50110,45180
620,5011001056005400,4719000159066400,농산물,7,50110,47190
621,2714000162099100,5013000663021100,서재/사무용가구,6,27140,50130
622,5011001054058100,4377000345071300,농산물,3,50110,43770
623,3023000053033100,5011000485050200,음료,4,30230,50110
624,5013000821028200,4111300041024200,농산물,6,50130,41113
625,5011000078068400,4111300044042300,농산물,3,50110,41113
626,4150000039100400,5011000315087400,생활용품,4,41500,50110
627,2826000141075100,5011000213023300,이미용가전,4,28260,50110
628,5011000436041400,4719000434060300,농산물,3,50110,47190
629,4148000690015300,5011000430024100,문화컨텐츠,4,41480,50110
630,5011000435012100,4141000006026300,농산물,3,50110,41410
631,5013000622057100,3611000276071400,농산물,3,50130,36110
632,4131000021027300,5011000263028400,건강식품,3,41310,50110
633,4136000318025200,5013000822036200,하의,3,41360,50130
634,4128100099061400,5011000082089200,주방가구,3,41281,50110
635,4481000100073400,5011000382024300,기타디지털/가전,7,44810,50110
636,5011000078068400,4213000254053400,농산물,3,50110,42130
637,5013000731055200,2635000054085100,농산물,3,50130,26350
638,5011000367041300,1162000015002300,농산물,3,50110,11620
639,5011000078068400,4833000457048300,농산물,3,50110,48330
640,5011000137030100,2632000031065300,농산물,3,50110,26320
641,5011000078068400,4139000088093200,농산물,4,50110,41390
642,5013000845056400,2729000010048200,농산물,3,50130,27290
643,5013000821028200,2629000012059300,농산물,3,50130,26290
644,5013000817036400,4128100159050400,농산물,3,50130,41281
645,5013000765096400,4128100070051200,농산물,3,50130,41281
646,5011000078068400,2620000021072200,농산물,4,50110,26200
647,5011000437099200,4111100035053200,농산물,4,50110,41111
648,5013000735022300,4121000005070300,농산물,5,50130,41210
649,5013000777063100,4111100034055100,농산물,15,50130,41111
650,5011000424078200,2626000005016400,농산물,3,50110,26260
651,5013000734059300,1126000019033200,농산물,5,50130,11260
652,4825000135051200,5011000544072300,신발,3,48250,50110
653,5011000078068400,1121500014087100,농산물,3,50110,11215
654,5013000771032200,4420000309028300,농산물,3,50130,44200
655,4136000216029100,5011000435096300,반려동물,3,41360,50110
656,4148000699072200,5013000032098300,완구/매트,6,41480,50130
657,5013000610049100,2917000032094200,농산물,3,50130,29170
658,5013000622057100,1156000019022100,농산물,3,50130,11560
659,5011000078068400,4148000683013400,농산물,3,50110,41480
660,5011000685067100,4711100060087400,농산물,3,50110,47111
661,5013000734077100,1129000016072100,농산물,5,50130,11290
662,5011000420060100,1162000018028100,농산물,3,50110,11620
663,5011000213090100,4113500063091300,농산물,3,50110,41135
664,4148000699072200,5011000113023400,문화컨텐츠,6,41480,50110
665,3023000012008100,5011000373003400,생활용품,10,30230,50110
666,4825000411028100,5013000033005200,김치,3,48250,50130
667,5013000733024100,4127100022066100,농산물,13,50130,41271
668,5011000265054200,3011000095054100,농산물,4,50110,30110
669,1154500002020400,5011000373066400,주방용품,4,11545,50110
670,5013000733015200,4221000043079300,농산물,5,50130,42210
671,5011000420060100,2650000011074200,농산물,3,50110,26500
672,5011000479070200,4159000247004200,음료,7,50110,41590
673,1165000014095200,5011000314056200,문화컨텐츠,5,11650,50110
674,5013000731055200,1162000011020300,농산물,3,50130,11620
675,5013000670082100,4159000216069200,농산물,4,50130,41590
676,5011000137030100,4825000421002200,농산물,3,50110,48250
677,3023000012008100,5011000323091100,냉동/간편조리식품,3,30230,50110
678,5011001058052100,4420000327009400,농산물,8,50110,44200
679,5011000137030100,2818500009073300,농산물,3,50110,28185
680,5011000263080400,1117000009063400,기타디지털/가전,3,50110,11170
681,4148000690015300,5011000265053200,문화컨텐츠,3,41480,50110
682,5013000731055200,4792000534008100,농산물,4,50130,47920
683,5013000731055200,2914000038037100,농산물,3,50130,29140
684,5013000845041200,2641000065043400,농산물,5,50130,26410
685,4773000711032300,5011000368010400,건강식품,4,47730,50110
686,4888000005087300,5013000776091400,농산물,4,48880,50130
687,5011000213090100,4617000209026200,농산물,3,50110,46170
688,5013000776084200,1171000013060200,농산물,5,50130,11710
689,5013000565050400,4139000116059400,농산물,5,50130,41390
690,5011000199044400,2714000142079300,농산물,3,50110,27140
691,5011000078068400,1111000007093200,농산물,3,50110,11110
692,5011000137030100,2823700016053100,농산물,3,50110,28237
693,5013000777063100,2823700005029300,농산물,3,50130,28237
694,5013000731055200,2915500013034100,농산물,3,50130,29155
695,1165000018039100,5011000265033400,기타식품,4,11650,50110
696,5013000692037200,4717001505070100,농산물,4,50130,47170
697,4683000464060100,5013000853006300,기타패션의류,4,46830,50130
698,5013000731055200,2729000020090100,농산물,4,50130,27290
699,5011000315016300,1141000008069400,가공식품,3,50110,11410
700,5011000481032300,2614000010047100,음료,3,50110,26140
701,5011000078068400,4427000447008300,농산물,3,50110,44270
702,4717000829052200,5013000861017200,농산물,4,47170,50130
703,5013000822063400,4128500002024100,상의,3,50130,41285
704,4165000745096300,5011000372041100,주방가구,3,41650,50110
705,5013000610049100,4511300050098200,농산물,3,50130,45113
706,5013000610049100,2632000028090100,농산물,3,50130,26320
707,5011000420060100,2626000006043300,농산물,3,50110,26260
708,5011000078068400,1159000004002100,농산물,4,50110,11590
709,5011000318028100,1153000009086300,농산물,12,50110,11530
710,4148000663037200,5011000213071400,문화컨텐츠,3,41480,50110
711,5013000777083100,1150000029028100,농산물,26,50130,11500
712,5011000485091400,1150000037088400,농산물,3,50110,11500
713,5011000316024300,4215000421016200,수산,4,50110,42150
714,5011000685067100,4817000660058100,농산물,4,50110,48170
715,5013000671079300,4711300594020400,농산물,6,50130,47113
