,index,item,counts,Rec_grid,시군구명,longitude,lat
478,13451,농산물,3,11140,중구,127.421381,36.32582989
479,13451,농산물,3,11140,중구,129.0345083,35.10321667
480,13451,농산물,3,11140,중구,126.9996417,37.56100278
481,13451,농산물,3,11140,중구,129.3328162,35.56971228
482,13451,농산물,3,11140,중구,126.6217617,37.47384843
483,14185,농산물,4,11140,중구,128.6061745,35.86952722
484,14185,농산물,4,11140,중구,127.421381,36.32582989
485,14185,농산물,4,11140,중구,129.0345083,35.10321667
486,14185,농산물,4,11140,중구,126.9996417,37.56100278
487,14185,농산물,4,11140,중구,129.3328162,35.56971228
488,14185,농산물,4,11140,중구,126.6217617,37.47384843
489,14084,농산물,5,11140,중구,128.6061745,35.86952722
490,14084,농산물,5,11140,중구,127.421381,36.32582989
491,14084,농산물,5,11140,중구,129.0345083,35.10321667
492,14084,농산물,5,11140,중구,126.9996417,37.56100278
493,14084,농산물,5,11140,중구,129.3328162,35.56971228
494,14084,농산물,5,11140,중구,126.6217617,37.47384843
495,27235,농산물,3,11140,중구,128.6061745,35.86952722
496,27235,농산물,3,11140,중구,127.421381,36.32582989
497,27235,농산물,3,11140,중구,129.0345083,35.10321667
498,27235,농산물,3,11140,중구,126.9996417,37.56100278
499,27235,농산물,3,11140,중구,129.3328162,35.56971228
500,27235,농산물,3,11140,중구,126.6217617,37.47384843
501,31316,농산물,5,11140,중구,128.6061745,35.86952722
502,31316,농산물,5,11140,중구,127.421381,36.32582989
503,31316,농산물,5,11140,중구,129.0345083,35.10321667
504,31316,농산물,5,11140,중구,126.9996417,37.56100278
505,31316,농산물,5,11140,중구,129.3328162,35.56971228
506,31316,농산물,5,11140,중구,126.6217617,37.47384843
507,11542,농산물,5,11140,중구,128.6061745,35.86952722
508,11542,농산물,5,11140,중구,127.421381,36.32582989
509,11542,농산물,5,11140,중구,129.0345083,35.10321667
510,11542,농산물,5,11140,중구,126.9996417,37.56100278
511,11542,농산물,5,11140,중구,129.3328162,35.56971228
512,11542,농산물,5,11140,중구,126.6217617,37.47384843
513,111,농산물,3,11140,중구,128.6061745,35.86952722
514,111,농산물,3,11140,중구,127.421381,36.32582989
515,111,농산물,3,11140,중구,129.0345083,35.10321667
516,111,농산물,3,11140,중구,126.9996417,37.56100278
517,111,농산물,3,11140,중구,129.3328162,35.56971228
518,111,농산물,3,11140,중구,126.6217617,37.47384843
519,22086,농산물,4,11140,중구,128.6061745,35.86952722
520,22086,농산물,4,11140,중구,127.421381,36.32582989
521,22086,농산물,4,11140,중구,129.0345083,35.10321667
522,22086,농산물,4,11140,중구,126.9996417,37.56100278
523,22086,농산물,4,11140,중구,129.3328162,35.56971228
524,22086,농산물,4,11140,중구,126.6217617,37.47384843
525,15821,농산물,5,11140,중구,128.6061745,35.86952722
526,15821,농산물,5,11140,중구,127.421381,36.32582989
527,15821,농산물,5,11140,중구,129.0345083,35.10321667
528,15821,농산물,5,11140,중구,126.9996417,37.56100278
529,15821,농산물,5,11140,중구,129.3328162,35.56971228
530,15821,농산물,5,11140,중구,126.6217617,37.47384843
531,14572,수산,5,11140,중구,128.6061745,35.86952722
532,14572,수산,5,11140,중구,127.421381,36.32582989
533,14572,수산,5,11140,중구,129.0345083,35.10321667
534,14572,수산,5,11140,중구,126.9996417,37.56100278
535,14572,수산,5,11140,중구,129.3328162,35.56971228
536,14572,수산,5,11140,중구,126.6217617,37.47384843
537,19576,농산물,3,11140,중구,128.6061745,35.86952722
538,19576,농산물,3,11140,중구,127.421381,36.32582989
539,19576,농산물,3,11140,중구,129.0345083,35.10321667
540,19576,농산물,3,11140,중구,126.9996417,37.56100278
541,19576,농산물,3,11140,중구,129.3328162,35.56971228
542,19576,농산물,3,11140,중구,126.6217617,37.47384843
543,28220,농산물,5,11140,중구,128.6061745,35.86952722
544,28220,농산물,5,11140,중구,127.421381,36.32582989
545,28220,농산물,5,11140,중구,129.0345083,35.10321667
546,28220,농산물,5,11140,중구,126.9996417,37.56100278
547,28220,농산물,5,11140,중구,129.3328162,35.56971228
548,28220,농산물,5,11140,중구,126.6217617,37.47384843
549,25341,농산물,3,11140,중구,128.6061745,35.86952722
550,25341,농산물,3,11140,중구,127.421381,36.32582989
551,25341,농산물,3,11140,중구,129.0345083,35.10321667
552,25341,농산물,3,11140,중구,126.9996417,37.56100278
553,25341,농산물,3,11140,중구,129.3328162,35.56971228
554,25341,농산물,3,11140,중구,126.6217617,37.47384843
555,22855,농산물,3,11140,중구,128.6061745,35.86952722
556,22855,농산물,3,11140,중구,127.421381,36.32582989
557,22855,농산물,3,11140,중구,129.0345083,35.10321667
558,22855,농산물,3,11140,중구,126.9996417,37.56100278
559,22855,농산물,3,11140,중구,129.3328162,35.56971228
560,22855,농산물,3,11140,중구,126.6217617,37.47384843
561,25690,음반,4,11140,중구,128.6061745,35.86952722
562,25690,음반,4,11140,중구,127.421381,36.32582989
563,25690,음반,4,11140,중구,129.0345083,35.10321667
564,25690,음반,4,11140,중구,126.9996417,37.56100278
565,25690,음반,4,11140,중구,129.3328162,35.56971228
566,25690,음반,4,11140,중구,126.6217617,37.47384843
567,10377,축산,8,11140,중구,128.6061745,35.86952722
568,10377,축산,8,11140,중구,127.421381,36.32582989
569,10377,축산,8,11140,중구,129.0345083,35.10321667
570,10377,축산,8,11140,중구,126.9996417,37.56100278
571,10377,축산,8,11140,중구,129.3328162,35.56971228
572,10377,축산,8,11140,중구,126.6217617,37.47384843
573,10395,농산물,4,11140,중구,128.6061745,35.86952722
574,10395,농산물,4,11140,중구,127.421381,36.32582989
575,10395,농산물,4,11140,중구,129.0345083,35.10321667
576,10395,농산물,4,11140,중구,126.9996417,37.56100278
577,10395,농산물,4,11140,중구,129.3328162,35.56971228
578,10395,농산물,4,11140,중구,126.6217617,37.47384843
579,25001,가공식품,6,11140,중구,128.6061745,35.86952722
580,25001,가공식품,6,11140,중구,127.421381,36.32582989
581,25001,가공식품,6,11140,중구,129.0345083,35.10321667
582,25001,가공식품,6,11140,중구,126.9996417,37.56100278
583,25001,가공식품,6,11140,중구,129.3328162,35.56971228
584,25001,가공식품,6,11140,중구,126.6217617,37.47384843
585,23591,농산물,4,11140,중구,128.6061745,35.86952722
586,23591,농산물,4,11140,중구,127.421381,36.32582989
587,23591,농산물,4,11140,중구,129.0345083,35.10321667
588,23591,농산물,4,11140,중구,126.9996417,37.56100278
589,23591,농산물,4,11140,중구,129.3328162,35.56971228
590,23591,농산물,4,11140,중구,126.6217617,37.47384843
591,28066,농산물,3,11140,중구,128.6061745,35.86952722
592,28066,농산물,3,11140,중구,127.421381,36.32582989
593,28066,농산물,3,11140,중구,129.0345083,35.10321667
594,28066,농산물,3,11140,중구,126.9996417,37.56100278
595,28066,농산물,3,11140,중구,129.3328162,35.56971228
596,28066,농산물,3,11140,중구,126.6217617,37.47384843
597,7498,기타식품,8,11140,중구,128.6061745,35.86952722
598,7498,기타식품,8,11140,중구,127.421381,36.32582989
599,7498,기타식품,8,11140,중구,129.0345083,35.10321667
600,7498,기타식품,8,11140,중구,126.9996417,37.56100278
601,7498,기타식품,8,11140,중구,129.3328162,35.56971228
602,7498,기타식품,8,11140,중구,126.6217617,37.47384843
603,2991,농산물,9,11140,중구,128.6061745,35.86952722
604,2991,농산물,9,11140,중구,127.421381,36.32582989
605,2991,농산물,9,11140,중구,129.0345083,35.10321667
606,2991,농산물,9,11140,중구,126.9996417,37.56100278
607,2991,농산물,9,11140,중구,129.3328162,35.56971228
608,2991,농산물,9,11140,중구,126.6217617,37.47384843
609,19934,농산물,4,11140,중구,128.6061745,35.86952722
610,19934,농산물,4,11140,중구,127.421381,36.32582989
611,19934,농산물,4,11140,중구,129.0345083,35.10321667
612,19934,농산물,4,11140,중구,126.9996417,37.56100278
613,19934,농산물,4,11140,중구,129.3328162,35.56971228
614,19934,농산물,4,11140,중구,126.6217617,37.47384843
615,12748,농산물,3,11140,중구,128.6061745,35.86952722
616,12748,농산물,3,11140,중구,127.421381,36.32582989
617,12748,농산물,3,11140,중구,129.0345083,35.10321667
618,12748,농산물,3,11140,중구,126.9996417,37.56100278
619,12748,농산물,3,11140,중구,129.3328162,35.56971228
620,12748,농산물,3,11140,중구,126.6217617,37.47384843
621,17578,건강식품,3,11140,중구,128.6061745,35.86952722
622,17578,건강식품,3,11140,중구,127.421381,36.32582989
623,17578,건강식품,3,11140,중구,129.0345083,35.10321667
624,17578,건강식품,3,11140,중구,126.9996417,37.56100278
625,17578,건강식품,3,11140,중구,129.3328162,35.56971228
626,17578,건강식품,3,11140,중구,126.6217617,37.47384843
627,22774,기타화장품/미용,16,11140,중구,128.6061745,35.86952722
628,22774,기타화장품/미용,16,11140,중구,127.421381,36.32582989
629,22774,기타화장품/미용,16,11140,중구,129.0345083,35.10321667
630,22774,기타화장품/미용,16,11140,중구,126.9996417,37.56100278
631,22774,기타화장품/미용,16,11140,중구,129.3328162,35.56971228
632,22774,기타화장품/미용,16,11140,중구,126.6217617,37.47384843
633,26888,농산물,3,11140,중구,128.6061745,35.86952722
634,26888,농산물,3,11140,중구,127.421381,36.32582989
635,26888,농산물,3,11140,중구,129.0345083,35.10321667
636,26888,농산물,3,11140,중구,126.9996417,37.56100278
637,26888,농산물,3,11140,중구,129.3328162,35.56971228
638,26888,농산물,3,11140,중구,126.6217617,37.47384843
639,12933,농산물,7,11140,중구,128.6061745,35.86952722
640,12933,농산물,7,11140,중구,127.421381,36.32582989
641,12933,농산물,7,11140,중구,129.0345083,35.10321667
642,12933,농산물,7,11140,중구,126.9996417,37.56100278
643,12933,농산물,7,11140,중구,129.3328162,35.56971228
644,12933,농산물,7,11140,중구,126.6217617,37.47384843
645,12292,농산물,10,11140,중구,128.6061745,35.86952722
646,12292,농산물,10,11140,중구,127.421381,36.32582989
647,12292,농산물,10,11140,중구,129.0345083,35.10321667
648,12292,농산물,10,11140,중구,126.9996417,37.56100278
649,12292,농산물,10,11140,중구,129.3328162,35.56971228
650,12292,농산물,10,11140,중구,126.6217617,37.47384843
651,2969,농산물,3,11140,중구,128.6061745,35.86952722
652,2969,농산물,3,11140,중구,127.421381,36.32582989
653,2969,농산물,3,11140,중구,129.0345083,35.10321667
654,2969,농산물,3,11140,중구,126.9996417,37.56100278
655,2969,농산물,3,11140,중구,129.3328162,35.56971228
656,2969,농산물,3,11140,중구,126.6217617,37.47384843
657,27211,음반,3,11140,중구,128.6061745,35.86952722
658,27211,음반,3,11140,중구,127.421381,36.32582989
659,27211,음반,3,11140,중구,129.0345083,35.10321667
660,27211,음반,3,11140,중구,126.9996417,37.56100278
661,27211,음반,3,11140,중구,129.3328162,35.56971228
662,27211,음반,3,11140,중구,126.6217617,37.47384843
663,5263,농산물,4,11140,중구,128.6061745,35.86952722
664,5263,농산물,4,11140,중구,127.421381,36.32582989
665,5263,농산물,4,11140,중구,129.0345083,35.10321667
666,5263,농산물,4,11140,중구,126.9996417,37.56100278
667,5263,농산물,4,11140,중구,129.3328162,35.56971228
668,5263,농산물,4,11140,중구,126.6217617,37.47384843
669,12603,기타디지털/가전,51,11140,중구,128.6061745,35.86952722
670,12603,기타디지털/가전,51,11140,중구,127.421381,36.32582989
671,12603,기타디지털/가전,51,11140,중구,129.0345083,35.10321667
672,12603,기타디지털/가전,51,11140,중구,126.9996417,37.56100278
673,12603,기타디지털/가전,51,11140,중구,129.3328162,35.56971228
674,12603,기타디지털/가전,51,11140,중구,126.6217617,37.47384843
675,14783,농산물,13,11140,중구,128.6061745,35.86952722
676,14783,농산물,13,11140,중구,127.421381,36.32582989
677,14783,농산물,13,11140,중구,129.0345083,35.10321667
678,14783,농산물,13,11140,중구,126.9996417,37.56100278
679,14783,농산물,13,11140,중구,129.3328162,35.56971228
680,14783,농산물,13,11140,중구,126.6217617,37.47384843
681,2651,농산물,4,11140,중구,128.6061745,35.86952722
682,2651,농산물,4,11140,중구,127.421381,36.32582989
683,2651,농산물,4,11140,중구,129.0345083,35.10321667
684,2651,농산물,4,11140,중구,126.9996417,37.56100278
685,2651,농산물,4,11140,중구,129.3328162,35.56971228
686,2651,농산물,4,11140,중구,126.6217617,37.47384843
687,19168,농산물,7,11140,중구,128.6061745,35.86952722
688,19168,농산물,7,11140,중구,127.421381,36.32582989
689,19168,농산물,7,11140,중구,129.0345083,35.10321667
690,19168,농산물,7,11140,중구,126.9996417,37.56100278
691,19168,농산물,7,11140,중구,129.3328162,35.56971228
692,19168,농산물,7,11140,중구,126.6217617,37.47384843
693,31488,농산물,3,11140,중구,128.6061745,35.86952722
694,31488,농산물,3,11140,중구,127.421381,36.32582989
695,31488,농산물,3,11140,중구,129.0345083,35.10321667
696,31488,농산물,3,11140,중구,126.9996417,37.56100278
697,31488,농산물,3,11140,중구,129.3328162,35.56971228
698,31488,농산물,3,11140,중구,126.6217617,37.47384843
699,19681,농산물,3,11140,중구,128.6061745,35.86952722
700,19681,농산물,3,11140,중구,127.421381,36.32582989
701,19681,농산물,3,11140,중구,129.0345083,35.10321667
702,19681,농산물,3,11140,중구,126.9996417,37.56100278
703,19681,농산물,3,11140,중구,129.3328162,35.56971228
704,19681,농산물,3,11140,중구,126.6217617,37.47384843
705,15414,농산물,3,11140,중구,128.6061745,35.86952722
706,15414,농산물,3,11140,중구,127.421381,36.32582989
707,15414,농산물,3,11140,중구,129.0345083,35.10321667
708,15414,농산물,3,11140,중구,126.9996417,37.56100278
709,15414,농산물,3,11140,중구,129.3328162,35.56971228
710,15414,농산물,3,11140,중구,126.6217617,37.47384843
711,15784,농산물,5,11140,중구,128.6061745,35.86952722
712,15784,농산물,5,11140,중구,127.421381,36.32582989
713,15784,농산물,5,11140,중구,129.0345083,35.10321667
714,15784,농산물,5,11140,중구,126.9996417,37.56100278
715,15784,농산물,5,11140,중구,129.3328162,35.56971228
716,15784,농산물,5,11140,중구,126.6217617,37.47384843
717,8942,음반,7,11140,중구,128.6061745,35.86952722
718,8942,음반,7,11140,중구,127.421381,36.32582989
719,8942,음반,7,11140,중구,129.0345083,35.10321667
720,8942,음반,7,11140,중구,126.9996417,37.56100278
721,8942,음반,7,11140,중구,129.3328162,35.56971228
722,8942,음반,7,11140,중구,126.6217617,37.47384843
723,27242,농산물,4,11140,중구,128.6061745,35.86952722
724,27242,농산물,4,11140,중구,127.421381,36.32582989
725,27242,농산물,4,11140,중구,129.0345083,35.10321667
726,27242,농산물,4,11140,중구,126.9996417,37.56100278
727,27242,농산물,4,11140,중구,129.3328162,35.56971228
728,27242,농산물,4,11140,중구,126.6217617,37.47384843
729,5251,축산,8,26110,중구,128.6061745,35.86952722
730,5251,축산,8,26110,중구,127.421381,36.32582989
731,5251,축산,8,26110,중구,129.0345083,35.10321667
732,5251,축산,8,26110,중구,126.9996417,37.56100278
733,5251,축산,8,26110,중구,129.3328162,35.56971228
734,5251,축산,8,26110,중구,126.6217617,37.47384843
735,10733,농산물,3,26110,중구,128.6061745,35.86952722
736,10733,농산물,3,26110,중구,127.421381,36.32582989
737,10733,농산물,3,26110,중구,129.0345083,35.10321667
738,10733,농산물,3,26110,중구,126.9996417,37.56100278
739,10733,농산물,3,26110,중구,129.3328162,35.56971228
740,10733,농산물,3,26110,중구,126.6217617,37.47384843
741,30854,농산물,3,26110,중구,128.6061745,35.86952722
742,30854,농산물,3,26110,중구,127.421381,36.32582989
743,30854,농산물,3,26110,중구,129.0345083,35.10321667
744,30854,농산물,3,26110,중구,126.9996417,37.56100278
745,30854,농산물,3,26110,중구,129.3328162,35.56971228
746,30854,농산물,3,26110,중구,126.6217617,37.47384843
747,14142,농산물,7,26110,중구,128.6061745,35.86952722
748,14142,농산물,7,26110,중구,127.421381,36.32582989
749,14142,농산물,7,26110,중구,129.0345083,35.10321667
750,14142,농산물,7,26110,중구,126.9996417,37.56100278
751,14142,농산물,7,26110,중구,129.3328162,35.56971228
752,14142,농산물,7,26110,중구,126.6217617,37.47384843
753,25540,음료,5,26110,중구,128.6061745,35.86952722
754,25540,음료,5,26110,중구,127.421381,36.32582989
755,25540,음료,5,26110,중구,129.0345083,35.10321667
756,25540,음료,5,26110,중구,126.9996417,37.56100278
757,25540,음료,5,26110,중구,129.3328162,35.56971228
758,25540,음료,5,26110,중구,126.6217617,37.47384843
759,28980,가공식품,3,26110,중구,128.6061745,35.86952722
